author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475807/;Sankt-Peterburg;sale;flat;2;11;3;77.92;297159;23154707;2023;38.0;19.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
;;https://spb.cian.ru/sale/flat/268140010/;Sankt-Peterburg;sale;flat;10;10;3;87.7;264422;23189850;2022;-1;-1;+78127201297;Vasileostrovskij;Vasil'evskij;Gornyj institut;Avenju na Malom
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257300/;Sankt-Peterburg;sale;flat;8;12;3;78.22;297000;23231340;2022;32.0;20.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475732/;Sankt-Peterburg;sale;flat;4;11;3;76.3;306360;23375268;2023;41.0;15.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267975920/;Sankt-Peterburg;sale;flat;11;11;3;71.72;326700;23430924;2024;36.0;16.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Отделстрой;developer;https://spb.cian.ru/sale/flat/265730827/;Sankt-Peterburg;sale;flat;1;12;3;98.27;240684;23652100;2023;61.0;12.0;+78122134142;Vyborgskij;Sampsonievskoe;Lesnaja;Novyj Lessner
ЦДС;developer;https://spb.cian.ru/sale/flat/275416098/;Sankt-Peterburg;sale;flat;12;14;3;67.97;346656;23562270;2023;28.0;18.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257889/;Sankt-Peterburg;sale;flat;8;12;3;79.52;297000;23617440;2022;40.0;11.0;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/267600715/;Sankt-Peterburg;sale;flat;5;14;3;96.59;245800;23741822;2023;67.0;6.0;+78122134149;Vasileostrovskij;Gavan';Primorskaja;Morskaja naberezhnaja. SeaView
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720486/;Sankt-Peterburg;sale;flat;5;12;3;92.28;258300;23835924;2021;42.0;18.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Строительный трест;developer;https://spb.cian.ru/sale/flat/269462829/;Sankt-Peterburg;sale;flat;6;13;3;96.73;247503;23941000;2023;46.0;22.0;+78122181038;Vyborgskij;Svetlanovskoe;Ozerki;Listva ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/267440472/;Sankt-Peterburg;sale;flat;4;12;3;88.59;270900;23999031;2022;43.0;19.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257573/;Sankt-Peterburg;sale;flat;12;12;3;81.17;296100;24034437;2022;42.0;18.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
ЦДС;developer;https://spb.cian.ru/sale/flat/275417102/;Sankt-Peterburg;sale;flat;11;14;3;76.41;316651;24195368;2023;31.0;25.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251258452/;Sankt-Peterburg;sale;flat;7;12;3;87.95;275400;24221430;2022;41.0;16.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Строительный трест;developer;https://spb.cian.ru/sale/flat/264426649/;Sankt-Peterburg;sale;flat;4;13;3;106.61;227502;24254000;2023;45.0;29.0;+78122181038;Vyborgskij;Svetlanovskoe;Ozerki;Listva ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475780/;Sankt-Peterburg;sale;flat;2;11;3;81.52;297159;24224483;2023;39.0;19.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720355/;Sankt-Peterburg;sale;flat;4;12;3;96.91;253800;24595758;2021;41.0;20.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266867215/;Sankt-Peterburg;sale;flat;3;12;3;95.91;256500;24600915;2023;42.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720150/;Sankt-Peterburg;sale;flat;5;12;3;93.25;261900;24422175;2021;43.0;14.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271169773/;Sankt-Peterburg;sale;flat;2;12;3;86.78;282000;24471960;2024;40.0;19.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475769/;Sankt-Peterburg;sale;flat;6;11;3;82.6;297160;24545416;2023;39.0;19.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
МАКРОМИР НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284514613/;Sankt-Peterburg;sale;flat;16;24;3;90.0;275555;24800000;2021;66.0;10.0;+79679912127;Vyborgskij;Svetlanovskoe;Ozerki;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475799/;Sankt-Peterburg;sale;flat;9;11;3;78.78;315560;24859817;2023;38.0;19.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
ПИК;developer;https://spb.cian.ru/sale/flat/275536764/;Sankt-Peterburg;sale;flat;1;7;3;89.1;281520;25083432;2025;38.0;20.0;+78122134151;Admiraltejskij;Izmajlovskoe;Baltijskaja;Lermontovskij 54 ZhK
МК-Элит;real_estate_agent;https://spb.cian.ru/sale/flat/278442054/;Sankt-Peterburg;sale;flat;4;4;3;130.6;190658;24900000;2015;76.0;18.0;+79681896579;Primorskij;Novaja;Begovaja;Kvartal Lahta Park
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251258146/;Sankt-Peterburg;sale;flat;6;12;3;92.53;270900;25066377;2022;40.0;24.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251258103/;Sankt-Peterburg;sale;flat;2;12;3;95.19;265500;25272945;2022;49.0;19.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266867208/;Sankt-Peterburg;sale;flat;2;12;3;98.54;256499;25275510;2023;42.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720050/;Sankt-Peterburg;sale;flat;4;12;3;97.81;258300;25264323;2020;48.0;14.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720536/;Sankt-Peterburg;sale;flat;11;12;3;93.25;270000;25177500;2021;43.0;14.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271169763/;Sankt-Peterburg;sale;flat;12;12;3;84.69;297000;25152930;2024;37.0;19.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720484/;Sankt-Peterburg;sale;flat;4;12;3;98.28;258300;25385724;2021;46.0;18.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720314/;Sankt-Peterburg;sale;flat;5;12;3;99.01;258300;25574283;2021;42.0;20.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257297/;Sankt-Peterburg;sale;flat;2;12;3;94.37;271800;25649766;2022;42.0;25.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Строительный трест;developer;https://spb.cian.ru/sale/flat/264426547/;Sankt-Peterburg;sale;flat;3;13;3;108.87;234509;25531000;2023;55.0;23.0;+78122181038;Vyborgskij;Svetlanovskoe;Ozerki;Listva ZhK
ПИК;developer;https://spb.cian.ru/sale/flat/270665274/;Sankt-Peterburg;sale;flat;6;9;3;79.8;321750;25675650;2025;33.0;18.0;+78122134151;Admiraltejskij;Izmajlovskoe;Baltijskaja;Lermontovskij 54 ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720410/;Sankt-Peterburg;sale;flat;12;12;3;88.68;292500;25938900;2021;41.0;18.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Лидер Групп;developer;https://spb.cian.ru/sale/flat/272572300/;Sankt-Peterburg;sale;flat;5;19;3;115.26;225000;25933500;2025;47.0;37.0;+78122132234;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Rielt Group Agency;real_estate_agent;https://spb.cian.ru/sale/flat/282900629/;Sankt-Peterburg;sale;flat;12;15;3;93.0;278494;25900000;2014;49.0;23.0;+79675384758;Moskovskij;Smolenskaja;Frunzenskaja;Galant
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475877/;Sankt-Peterburg;sale;flat;3;10;3;70.02;370000;25907400;2023;23.0;13.0;+78123892243;Moskovskij;Moskovskaja zastava;Frunzenskaja;Ajdi Moskovskij ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720322/;Sankt-Peterburg;sale;flat;11;12;3;95.27;270000;25722900;2021;41.0;20.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ИЛЬИЧ home;representative_developer;https://spb.cian.ru/sale/flat/271541051/;Sankt-Peterburg;sale;flat;14;14;3;92.31;277959;25658441;2022;43.0;22.0;+78122132420;Primorskij;Chernaja rechka;Chernaja rechka;TsDS Chernaja rechka
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266867533/;Sankt-Peterburg;sale;flat;3;12;3;101.22;256500;25962930;2023;44.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/265451054/;Sankt-Peterburg;sale;flat;3;14;3;108.94;240700;26221858;2023;70.0;6.0;+78122134149;Vasileostrovskij;Gavan';Primorskaja;Morskaja naberezhnaja. SeaView
ПИК;developer;https://spb.cian.ru/sale/flat/276272572/;Sankt-Peterburg;sale;flat;8;9;3;79.0;336150;26555850;2025;37.0;21.0;+78122134151;Admiraltejskij;Izmajlovskoe;Baltijskaja;Lermontovskij 54 ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257166/;Sankt-Peterburg;sale;flat;12;12;3;89.93;296100;26628273;2022;45.0;17.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620204/;Sankt-Peterburg;sale;flat;5;23;3;115.59;230000;26585700;2025;60.0;18.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475636/;Sankt-Peterburg;sale;flat;4;11;3;83.91;317700;26658207;2024;48.0;17.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273164325/;Sankt-Peterburg;sale;flat;14;14;3;83.88;318300;26699004;2023;46.0;17.0;+78122134149;Vasileostrovskij;Gavan';Sportivnaja;Morskaja naberezhnaja. SeaView
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720528/;Sankt-Peterburg;sale;flat;4;12;3;102.63;258300;26509329;2021;50.0;14.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620211/;Sankt-Peterburg;sale;flat;11;23;3;119.38;225000;26860500;2025;58.0;22.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620130/;Sankt-Peterburg;sale;flat;5;23;3;119.85;225000;26966250;2025;58.0;22.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271170423/;Sankt-Peterburg;sale;flat;3;12;3;93.25;287000;26762750;2024;41.0;22.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/283097058/;Sankt-Peterburg;sale;flat;2;9;3;97.28;275000;26752000;2025;36.0;27.0;+78123894283;Primorskij;Chernaja rechka;Chernaja rechka;
Квартиры двух столиц;real_estate_agent;https://spb.cian.ru/sale/flat/283850222/;Sankt-Peterburg;sale;flat;6;8;3;105.2;255000;26826000;2022;58.0;20.0;+79119316317;Vasileostrovskij;Vasil'evskij;Vasileostrovskaja;Hal'kon
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720147/;Sankt-Peterburg;sale;flat;4;12;3;102.64;261900;26881416;2021;50.0;14.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720094/;Sankt-Peterburg;sale;flat;12;12;3;90.06;297000;26747820;2020;40.0;18.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257508/;Sankt-Peterburg;sale;flat;6;12;3;100.2;270900;27144180;2022;46.0;21.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251293775/;Sankt-Peterburg;sale;flat;2;12;3;106.41;253800;27006858;2020;38.0;27.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620113/;Sankt-Peterburg;sale;flat;17;23;3;104.66;261000;27316260;2025;46.0;24.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257996/;Sankt-Peterburg;sale;flat;6;12;3;101.52;270900;27501768;2022;50.0;22.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266866827/;Sankt-Peterburg;sale;flat;3;12;3;106.87;256500;27412155;2023;52.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
RBI;developer;https://spb.cian.ru/sale/flat/284736737/;Sankt-Peterburg;sale;flat;4;8;3;87.5;313733;27451694;2023;49.0;18.0;+78122132249;Admiraltejskij;12-ja Krasnoarmejskaja;Baltijskaja;Sozidateli
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720126/;Sankt-Peterburg;sale;flat;12;12;3;92.64;297000;27514080;2020;44.0;14.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/264436272/;Sankt-Peterburg;sale;flat;2;10;3;81.8;336000;27484800;2021;46.0;16.0;+78122134113;Primorskij;Chernaja rechka;Chernaja rechka;RIVIERE NOIRE
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668459/;Sankt-Peterburg;sale;flat;2;8;3;81.74;338000;27628120;2023;44.0;20.0;+78122134023;Petrogradskij;Remeslennaja;Sportivnaja;Neva Residence
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273164332/;Sankt-Peterburg;sale;flat;13;14;3;102.07;271100;27671177;2023;66.0;6.0;+78122134149;Vasileostrovskij;Gavan';Sportivnaja;Morskaja naberezhnaja. SeaView
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271169771/;Sankt-Peterburg;sale;flat;12;12;3;105.97;261359;27696319;2024;51.0;26.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/258412972/;Sankt-Peterburg;sale;flat;4;8;3;73.11;379500;27745245;2023;38.0;17.0;+78122134023;Petrogradskij;Remeslennaja;Sportivnaja;Neva Residence
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/267395413/;Sankt-Peterburg;sale;flat;6;8;3;70.31;398500;28018535;2023;34.0;17.0;+78122134023;Petrogradskij;Remeslennaja;Sportivnaja;Neva Residence
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266867527/;Sankt-Peterburg;sale;flat;2;12;3;108.44;256500;27814860;2023;46.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
Большой Дом;real_estate_agent;https://spb.cian.ru/sale/flat/278300489/;Sankt-Peterburg;sale;flat;2;3;3;93.0;298924;27800000;1893;66.0;12.0;+79112310402;Tsentral'nyj;Nekrasova;Chernyshevskaja;
МК-Элит;real_estate_agent;https://spb.cian.ru/sale/flat/283509394/;Sankt-Peterburg;sale;flat;1;3;3;90.2;309312;27900000;2016;61.0;20.0;+79681896579;Primorskij;Novaja;Begovaja;Kvartal Lahta Park
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/276977337/;Sankt-Peterburg;sale;flat;12;12;3;94.57;297000;28087290;2020;42.0;-1;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257626/;Sankt-Peterburg;sale;flat;6;12;3;103.93;270900;28154637;2022;44.0;29.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475709/;Sankt-Peterburg;sale;flat;3;11;3;95.02;297159;28236143;2023;40.0;28.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/281688803/;Sankt-Peterburg;sale;flat;3;6;3;128.0;222656;28500000;2006;47.0;24.0;+79681890629;Tsentral'nyj;Ispolkomskaja;Ploschad' Aleksandra Nevskogo;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/264436266/;Sankt-Peterburg;sale;flat;9;10;3;74.2;383000;28418600;2021;40.0;14.0;+78122134113;Primorskij;Chernaja rechka;Chernaja rechka;RIVIERE NOIRE
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668464/;Sankt-Peterburg;sale;flat;3;8;3;81.49;348000;28358520;2023;44.0;20.0;+78122134023;Petrogradskij;Remeslennaja;Sportivnaja;Neva Residence
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156379/;Sankt-Peterburg;sale;flat;2;9;3;88.05;324500;28572225;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
ID 23937100;realtor;https://spb.cian.ru/sale/flat/270493772/;Sankt-Peterburg;sale;flat;8;10;3;94.7;300950;28500000;2022;47.0;27.0;+79679911758;Vasileostrovskij;Ostrov Dekabristov;Primorskaja;Docklands 2
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620222/;Sankt-Peterburg;sale;flat;12;23;3;114.66;252000;28894320;2025;60.0;18.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/270186568/;Sankt-Peterburg;sale;flat;2;9;3;90.49;316761;28663710;2023;43.0;20.0;+78123892921;Petrogradskij;Lodejnopol'skaja;Chkalovskaja;Avtorskij dom Tesoro by Akvilon
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272972070/;Sankt-Peterburg;sale;flat;10;10;3;70.0;411000;28770000;2021;36.0;14.0;+78122134113;Primorskij;Chernaja rechka;Chernaja rechka;RIVIERE NOIRE
Отделстрой;developer;https://spb.cian.ru/sale/flat/265736980/;Sankt-Peterburg;sale;flat;8;12;3;107.86;268403;28950000;2023;53.0;26.0;+78122134142;Vyborgskij;Aleksandra Matrosova;Lesnaja;Novyj Lessner
Лидер Групп;developer;https://spb.cian.ru/sale/flat/271749373/;Sankt-Peterburg;sale;flat;6;19;3;119.48;243000;29033640;2025;49.0;37.0;+78122132234;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266866824/;Sankt-Peterburg;sale;flat;2;12;3;114.84;256500;29456460;2023;58.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
МК-Элит;real_estate_agent;https://spb.cian.ru/sale/flat/278778927/;Sankt-Peterburg;sale;flat;4;4;3;102.3;288367;29500000;1838;82.0;8.0;+79681896579;Admiraltejskij;Kolomna;Baltijskaja;
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155777/;Sankt-Peterburg;sale;flat;2;9;3;90.63;324500;29409435;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Унистрой;developer;https://spb.cian.ru/sale/flat/277296454/;Sankt-Peterburg;sale;flat;2;10;3;103.9;283445;29450000;2024;45.0;24.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Jupoint ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475675/;Sankt-Peterburg;sale;flat;11;11;3;90.34;324759;29338818;2023;42.0;13.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475721/;Sankt-Peterburg;sale;flat;10;11;3;93.21;315560;29413348;2023;38.0;23.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156439/;Sankt-Peterburg;sale;flat;2;9;3;89.63;328000;29398640;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620185/;Sankt-Peterburg;sale;flat;16;23;3;114.12;261000;29785320;2025;60.0;18.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/264436264/;Sankt-Peterburg;sale;flat;3;10;3;91.1;327000;29789700;2021;54.0;16.0;+78122134113;Primorskij;Chernaja rechka;Chernaja rechka;RIVIERE NOIRE
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475678/;Sankt-Peterburg;sale;flat;9;11;3;93.8;315560;29599528;2023;42.0;17.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271213778/;Sankt-Peterburg;sale;flat;12;12;3;113.69;261359;29714018;2024;47.0;32.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720401/;Sankt-Peterburg;sale;flat;12;12;3;101.18;292500;29595150;2021;51.0;17.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/285068788/;Sankt-Peterburg;sale;flat;4;9;3;94.3;317000;29893100;2023;49.0;19.0;+78122134218;Petrogradskij;Petrovskij;Chkalovskaja;Neva Haus ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/264436278/;Sankt-Peterburg;sale;flat;9;10;3;72.5;412000;29870000;2021;39.0;14.0;+78122134113;Primorskij;Chernaja rechka;Chernaja rechka;RIVIERE NOIRE
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156508/;Sankt-Peterburg;sale;flat;6;9;3;86.37;346500;29927205;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620224/;Sankt-Peterburg;sale;flat;12;23;3;128.62;235000;30225700;2025;58.0;34.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/272166310/;Sankt-Peterburg;sale;flat;2;9;3;96.1;316300;30396430;2022;55.0;18.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156119/;Sankt-Peterburg;sale;flat;2;9;3;93.51;324500;30343995;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155988/;Sankt-Peterburg;sale;flat;3;9;3;92.1;330000;30393000;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Унистрой;developer;https://spb.cian.ru/sale/flat/277296499/;Sankt-Peterburg;sale;flat;2;10;3;98.2;309674;30410000;2024;55.0;17.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Jupoint ZhK
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156473/;Sankt-Peterburg;sale;flat;4;9;3;89.43;339000;30316770;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155966/;Sankt-Peterburg;sale;flat;1;9;3;105.42;286000;30150120;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156106/;Sankt-Peterburg;sale;flat;1;9;3;105.55;286000;30187300;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475714/;Sankt-Peterburg;sale;flat;2;11;3;95.8;323000;30943400;2023;42.0;28.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156111/;Sankt-Peterburg;sale;flat;2;9;3;96.12;324500;31190940;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720460/;Sankt-Peterburg;sale;flat;12;12;3;103.71;301500;31268565;2021;53.0;19.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Строительный трест;developer;https://spb.cian.ru/sale/flat/275565760/;Sankt-Peterburg;sale;flat;12;13;3;100.12;312504;31288000;2023;43.0;24.0;+78122181038;Vyborgskij;Svetlanovskoe;Ozerki;Listva ZhK
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/283097114/;Sankt-Peterburg;sale;flat;6;9;3;96.19;327059;31459901;2025;36.0;27.0;+78123894283;Primorskij;Chernaja rechka;Chernaja rechka;
