author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
ПИК;developer;https://spb.cian.ru/sale/flat/274325226/;Sankt-Peterburg;sale;flat;6;9;1;34.8;376920;13116816;2025;19.0;6.0;+78122134151;Admiraltejskij;Izmajlovskoe;Baltijskaja;Lermontovskij 54 ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668290/;Sankt-Peterburg;sale;flat;2;8;1;38.87;334800;13013676;2023;13.0;17.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/280306991/;Sankt-Peterburg;sale;flat;13;23;1;42.4;307400;13033760;2023;15.0;19.0;+78122134083;Nevskij;Nevskij;Lomonosovskaja;Tsivilizatsija na Neve
Росстройинвест;developer;https://spb.cian.ru/sale/flat/277911612/;Sankt-Peterburg;sale;flat;7;13;1;43.2;301751;13035644;2023;13.0;19.0;+78122134356;Primorskij;Planernaja;Begovaja;New Time
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/277469329/;Sankt-Peterburg;sale;flat;5;12;1;50.02;265500;13280310;2021;11.0;-1;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЦДС;developer;https://spb.cian.ru/sale/flat/275417192/;Sankt-Peterburg;sale;flat;12;14;1;38.51;343993;13247199;2023;14.0;11.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
АртИК;developer;https://spb.cian.ru/sale/flat/272029096/;Sankt-Peterburg;sale;flat;9;11;1;46.21;285649;13199850;2023;-1;-1;+78122136055;Tsentral'nyj;Dnepropetrovskaja;Ligovskij prospekt;Sem'A
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266867625/;Sankt-Peterburg;sale;flat;2;12;1;51.08;260100;13285908;2023;16.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273377330/;Sankt-Peterburg;sale;flat;9;12;1;57.7;230500;13299850;2021;40.0;-1;+78122134022;Moskovskij;Zvezdnoe;Zvezdnaja;NEOPARK
ЦДС;developer;https://spb.cian.ru/sale/flat/275416831/;Sankt-Peterburg;sale;flat;12;14;1;39.9;333321;13299516;2022;15.0;11.0;+78122134205;Primorskij;Beloostrovskaja;Lesnaja;TsDS Chernaja rechka
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720104/;Sankt-Peterburg;sale;flat;2;12;1;47.94;276300;13245822;2020;18.0;-1;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЦДС;developer;https://spb.cian.ru/sale/flat/275416328/;Sankt-Peterburg;sale;flat;11;14;1;35.89;369966;13278106;2023;14.0;9.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
Митра;real_estate_agent;https://spb.cian.ru/sale/flat/283146863/;Sankt-Peterburg;sale;flat;4;5;1;75.2;175531;13200000;1828;42.0;9.0;+79811893982;Tsentral'nyj;Gorohovaja;Sennaja ploschad';
;;https://spb.cian.ru/sale/flat/268140027/;Sankt-Peterburg;sale;flat;5;10;1;42.2;316006;13335480;2022;-1;-1;+78127201297;Vasileostrovskij;Vasil'evskij;Gornyj institut;Avenju na Malom
ЦДС;developer;https://spb.cian.ru/sale/flat/275416681/;Sankt-Peterburg;sale;flat;10;14;1;34.6;391137;13533358;2022;14.0;11.0;+78122134205;Primorskij;Chernaja rechka;Chernaja rechka;TsDS Chernaja rechka
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/281111216/;Sankt-Peterburg;sale;flat;8;9;1;45.8;292576;13400000;2014;24.0;12.0;+79675375848;Tsentral'nyj;Kremenchugskaja;Ploschad' Vosstanija;Tsarskaja stolitsa
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267975810/;Sankt-Peterburg;sale;flat;2;11;1;44.89;300700;13498423;2024;14.0;18.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
;;https://spb.cian.ru/sale/flat/268140022/;Sankt-Peterburg;sale;flat;5;10;1;43.6;310338;13530780;2022;-1;-1;+78127201297;Vasileostrovskij;Vasil'evskij;Gornyj institut;Avenju na Malom
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251255236/;Sankt-Peterburg;sale;flat;5;12;1;51.21;265500;13596255;2021;15.0;18.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЦДС;developer;https://spb.cian.ru/sale/flat/275416715/;Sankt-Peterburg;sale;flat;10;14;1;32.9;415830;13680807;2022;11.0;12.0;+78122134205;Primorskij;Chernaja rechka;Chernaja rechka;TsDS Chernaja rechka
ЦДС;developer;https://spb.cian.ru/sale/flat/275415972/;Sankt-Peterburg;sale;flat;11;14;1;36.84;368500;13575553;2023;14.0;10.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
Унистрой;developer;https://spb.cian.ru/sale/flat/277296372/;Sankt-Peterburg;sale;flat;5;10;1;34.9;391690;13670000;2024;19.0;6.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;;Jupoint ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/266866529/;Sankt-Peterburg;sale;flat;2;12;1;52.96;260100;13774896;2023;11.0;-1;+78122134024;Primorskij;Juntolovo;Komendantskij prospekt;Modum
Лидер Групп;developer;https://spb.cian.ru/sale/flat/273620270/;Sankt-Peterburg;sale;flat;10;23;1;51.52;270000;13910400;2025;15.0;22.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271368819/;Sankt-Peterburg;sale;flat;4;8;1;32.83;421000;13821430;2023;10.0;14.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ЦДС;developer;https://spb.cian.ru/sale/flat/275416731/;Sankt-Peterburg;sale;flat;13;14;1;34.2;405247;13859465;2022;14.0;10.0;+78122134205;Primorskij;Chernaja rechka;Chernaja rechka;TsDS Chernaja rechka
Агентство недвижимости Алексея Гусева;real_estate_agent;https://spb.cian.ru/sale/flat/281600655/;Sankt-Peterburg;sale;flat;10;19;1;52.6;264258;13900000;2020;20.0;14.0;+79681866424;Moskovskij;Malaja Mitrofan'evskaja;Moskovskie vorota;Galaktika. Premium
Отделстрой;developer;https://spb.cian.ru/sale/flat/265731015/;Sankt-Peterburg;sale;flat;5;12;1;43.05;321358;13834500;2023;17.0;13.0;+78122134142;Vyborgskij;Sampsonievskoe;Lesnaja;Novyj Lessner
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720279/;Sankt-Peterburg;sale;flat;2;12;1;49.26;280800;13832208;2021;14.0;16.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271169944/;Sankt-Peterburg;sale;flat;3;12;1;42.57;326000;13877820;2024;17.0;11.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
ЦДС;developer;https://spb.cian.ru/sale/flat/275416871/;Sankt-Peterburg;sale;flat;13;14;1;37.9;366562;13892736;2022;13.0;12.0;+78122134205;Primorskij;Beloostrovskaja;Lesnaja;TsDS Chernaja rechka
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271368882/;Sankt-Peterburg;sale;flat;6;8;1;31.54;444000;14003760;2023;10.0;11.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668016/;Sankt-Peterburg;sale;flat;1;8;1;41.86;336400;14081704;2023;13.0;20.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/281170033/;Sankt-Peterburg;sale;flat;14;19;1;44.7;314317;14050000;2015;19.0;13.0;+79110120598;Admiraltejskij;Izmajlovskoe;Frunzenskaja;Vremena goda
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720037/;Sankt-Peterburg;sale;flat;12;12;1;47.46;297000;14095620;2020;13.0;18.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/283080616/;Sankt-Peterburg;sale;flat;4;9;1;37.3;374000;13950200;2023;25.0;5.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/273227066/;Sankt-Peterburg;sale;flat;2;12;1;77.6;180300;13991280;2021;34.0;-1;+78122134022;Moskovskij;Zvezdnoe;Zvezdnaja;NEOPARK
ЦДС;developer;https://spb.cian.ru/sale/flat/275416922/;Sankt-Peterburg;sale;flat;11;14;1;41.21;340258;14022035;2023;14.0;12.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
ЦДС;developer;https://spb.cian.ru/sale/flat/275416702/;Sankt-Peterburg;sale;flat;13;14;1;36.4;385950;14048580;2022;12.0;11.0;+78122134205;Primorskij;Chernaja rechka;Chernaja rechka;TsDS Chernaja rechka
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271169953/;Sankt-Peterburg;sale;flat;2;12;1;43.51;321000;13966710;2024;17.0;11.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271170280/;Sankt-Peterburg;sale;flat;8;12;1;50.11;286880;14375557;2024;14.0;13.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668167/;Sankt-Peterburg;sale;flat;1;8;1;42.75;335400;14338350;2023;14.0;20.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ID 60313107;homeowner;https://spb.cian.ru/sale/flat/285579817/;Sankt-Peterburg;sale;flat;11;12;1;37.0;386486;14300000;2021;18.0;16.0;+79811602792;Primorskij;Beloostrovskaja;Lesnaja;TsDS Chernaja rechka
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/258413007/;Sankt-Peterburg;sale;flat;4;8;1;34.68;418000;14496240;2023;10.0;16.0;+78122134023;Petrogradskij;Remeslennaja;Sportivnaja;Neva Residence
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720110/;Sankt-Peterburg;sale;flat;12;12;1;48.59;297000;14431230;2020;14.0;18.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
;;https://spb.cian.ru/sale/flat/268140106/;Sankt-Peterburg;sale;flat;9;10;1;43.0;337075;14494230;2022;-1;-1;+78127201297;Vasileostrovskij;Vasil'evskij;Gornyj institut;Avenju na Malom
ЦДС;developer;https://spb.cian.ru/sale/flat/275416099/;Sankt-Peterburg;sale;flat;12;14;1;42.48;341176;14493162;2023;15.0;12.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720366/;Sankt-Peterburg;sale;flat;2;12;1;56.99;257400;14669226;2021;12.0;23.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668234/;Sankt-Peterburg;sale;flat;2;8;1;46.73;311700;14565741;2023;11.0;23.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271169778/;Sankt-Peterburg;sale;flat;12;12;1;48.19;303030;14603016;2024;10.0;18.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
Лидер Групп;developer;https://spb.cian.ru/sale/flat/275119796/;Sankt-Peterburg;sale;flat;14;23;1;51.22;288000;14751360;2025;15.0;22.0;+78122134152;Moskovskij;Gagarinskoe;Moskovskaja;Defans ZhK
Отделстрой;developer;https://spb.cian.ru/sale/flat/265731479/;Sankt-Peterburg;sale;flat;2;12;1;55.82;264242;14750000;2023;16.0;20.0;+78122134142;Vyborgskij;Sampsonievskoe;Lesnaja;Novyj Lessner
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281270931/;Sankt-Peterburg;sale;flat;2;9;1;43.4;340000;14756000;2023;27.0;5.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;Neva Haus ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720502/;Sankt-Peterburg;sale;flat;2;12;1;55.87;263700;14732919;2021;12.0;23.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281270909/;Sankt-Peterburg;sale;flat;6;9;1;37.7;394999;14891500;2023;23.0;5.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;Neva Haus ZhK
АДРЕС ЭСТЕЙТ;real_estate_agent;https://spb.cian.ru/sale/flat/282595775/;Sankt-Peterburg;sale;flat;2;3;1;53.5;277570;14850000;1909;26.0;7.0;+79811629742;Tsentral'nyj;Shpalernaja;Chernyshevskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/285630132/;Sankt-Peterburg;sale;flat;13;17;1;48.9;306748;15000000;2017;22.0;13.0;+79681890629;Moskovskij;Pulkovskij meridian;Moskovskaja;Graf Orlov
Отделстрой;developer;https://spb.cian.ru/sale/flat/265730592/;Sankt-Peterburg;sale;flat;1;12;1;61.29;245553;15050000;2023;15.0;29.0;+78122134142;Vyborgskij;Sampsonievskoe;Lesnaja;Novyj Lessner
Союз;real_estate_agent;https://spb.cian.ru/sale/flat/274537659/;Sankt-Peterburg;sale;flat;8;14;1;48.4;309917;15000000;-1;22.0;13.0;+79110408784;Moskovskij;Pulkovskij meridian;Moskovskaja;
;;https://spb.cian.ru/sale/flat/268140034/;Sankt-Peterburg;sale;flat;6;10;1;51.9;290306;15066900;2022;-1;-1;+78127201297;Vasileostrovskij;Vasil'evskij;Gornyj institut;Avenju na Malom
Елена Дроздовская;realtor;https://spb.cian.ru/sale/flat/283634526/;Sankt-Peterburg;sale;flat;4;9;1;46.5;322580;15000000;2025;16.0;17.0;+79112526546;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257294/;Sankt-Peterburg;sale;flat;2;12;1;54.54;279000;15216660;2022;13.0;26.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271368837/;Sankt-Peterburg;sale;flat;6;8;1;34.8;438000;15242400;2023;11.0;15.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281270926/;Sankt-Peterburg;sale;flat;4;9;1;41.2;367000;15120400;2023;12.0;18.0;+78122134218;Petrogradskij;Petrovskij;Chkalovskaja;Neva Haus ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414038/;Sankt-Peterburg;sale;flat;2;9;1;43.9;346000;15189400;2023;29.0;5.0;+78122134218;Petrogradskij;Petrovskij;Sportivnaja;NEVA HAUS
ЦДС;developer;https://spb.cian.ru/sale/flat/275416286/;Sankt-Peterburg;sale;flat;11;14;1;43.48;350389;15234914;2023;15.0;13.0;+78122134205;Primorskij;Chernaja rechka;Lesnaja;TsDS Chernaja rechka
Янтарный берег;real_estate_agent;https://spb.cian.ru/sale/flat/284407248/;Sankt-Peterburg;sale;flat;2;12;1;51.53;296914;15300000;2022;30.0;7.0;+79112707173;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Alter
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/265091210/;Sankt-Peterburg;sale;flat;3;12;1;56.55;272700;15421185;2022;15.0;16.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668425/;Sankt-Peterburg;sale;flat;2;8;1;43.64;349500;15252180;2023;25.0;8.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668494/;Sankt-Peterburg;sale;flat;2;8;1;43.86;349500;15329070;2023;15.0;21.0;+78122134023;Petrogradskij;Remeslennaja;Sportivnaja;Neva Residence
ВАРИАНТ;real_estate_agent;https://spb.cian.ru/sale/flat/283387395/;Sankt-Peterburg;sale;flat;8;10;1;55.1;281306;15500000;2016;20.0;15.0;+79118214990;Tsentral'nyj;Kremenchugskaja;Ploschad' Aleksandra Nevskogo;Tsarskaja stolitsa
Унистрой;developer;https://spb.cian.ru/sale/flat/277296398/;Sankt-Peterburg;sale;flat;9;10;1;44.0;354318;15590000;2024;17.0;16.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Jupoint ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414039/;Sankt-Peterburg;sale;flat;2;9;1;49.1;317000;15564700;2023;15.0;24.0;+78122134218;Petrogradskij;Petrovskij;Sportivnaja;NEVA HAUS
ID 91020850;realtor;https://spb.cian.ru/sale/flat/273593409/;Sankt-Peterburg;sale;flat;4;10;1;42.23;366800;15490000;2023;14.0;18.0;+79811129562;Petrogradskij;Lodejnopol'skaja;Chkalovskaja;Avtorskij dom Tesoro by Akvilon
Унистрой;developer;https://spb.cian.ru/sale/flat/277296429/;Sankt-Peterburg;sale;flat;4;10;1;44.8;350000;15680000;2024;17.0;16.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Jupoint ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251258121/;Sankt-Peterburg;sale;flat;3;12;1;58.08;272700;15838416;2022;11.0;24.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/283097428/;Sankt-Peterburg;sale;flat;6;9;1;42.44;373320;15843701;2025;11.0;21.0;+78123894283;Primorskij;Chernaja rechka;Chernaja rechka;
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257244/;Sankt-Peterburg;sale;flat;3;12;1;59.1;272700;16116570;2022;15.0;21.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271368799/;Sankt-Peterburg;sale;flat;6;8;1;40.49;398500;16135265;2023;14.0;17.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281271104/;Sankt-Peterburg;sale;flat;4;9;1;43.6;371000;16175600;2023;13.0;18.0;+78122134218;Petrogradskij;Petrovskij;Chkalovskaja;Neva Haus ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251257490/;Sankt-Peterburg;sale;flat;2;12;1;59.76;272700;16296552;2022;15.0;21.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
Унистрой;developer;https://spb.cian.ru/sale/flat/277296442/;Sankt-Peterburg;sale;flat;3;10;1;46.7;349678;16330000;2024;17.0;18.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Jupoint ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414122/;Sankt-Peterburg;sale;flat;3;9;1;46.7;347000;16204900;2023;15.0;23.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/271170332/;Sankt-Peterburg;sale;flat;2;12;1;50.57;321000;16232970;2024;14.0;13.0;+78122132214;Vyborgskij;Svetlanovskoe;Udel'naja;ID Svetlanovskiy
Унистрой;developer;https://spb.cian.ru/sale/flat/277296368/;Sankt-Peterburg;sale;flat;5;10;1;46.3;352483;16320000;2024;13.0;17.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;;Jupoint ZhK
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/278263393/;Sankt-Peterburg;sale;flat;1;3;1;38.0;432894;16450000;1824;20.0;10.0;+79819513173;Admiraltejskij;Admiraltejskij;Admiraltejskaja;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271368818/;Sankt-Peterburg;sale;flat;6;8;1;36.91;447000;16498770;2023;23.0;4.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/283096923/;Sankt-Peterburg;sale;flat;2;9;1;52.08;316620;16489570;2025;11.0;26.0;+78123894283;Primorskij;Chernaja rechka;Chernaja rechka;
Capital-Estate;real_estate_agent;https://spb.cian.ru/sale/flat/284184683/;Sankt-Peterburg;sale;flat;3;5;1;58.2;283505;16500000;1839;32.0;11.0;+79817322877;Tsentral'nyj;Pestelja;Chernyshevskaja;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414159/;Sankt-Peterburg;sale;flat;3;9;1;48.4;342000;16552800;2023;16.0;23.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281413968/;Sankt-Peterburg;sale;flat;1;9;1;53.2;313000;16651600;2023;16.0;21.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414134/;Sankt-Peterburg;sale;flat;4;9;1;46.4;358000;16611200;2023;15.0;22.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
;;https://spb.cian.ru/sale/flat/268139983/;Sankt-Peterburg;sale;flat;10;10;1;51.3;325263;16686000;2022;-1;-1;+78127201297;Vasileostrovskij;Vasil'evskij;Gornyj institut;Avenju na Malom
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281271123/;Sankt-Peterburg;sale;flat;2;9;1;48.5;343000;16635500;2023;15.0;21.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;Neva Haus ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271368834/;Sankt-Peterburg;sale;flat;6;8;1;40.6;411500;16706900;2023;12.0;18.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414050/;Sankt-Peterburg;sale;flat;6;9;1;43.2;389000;16804800;2023;28.0;5.0;+78122134218;Petrogradskij;Petrovskij;Sportivnaja;NEVA HAUS
СЕНАТОР;developer;https://spb.cian.ru/sale/flat/255935648/;Sankt-Peterburg;sale;flat;4;13;1;47.7;355000;16933500;2023;12.0;13.0;+78123892180;Kurortnyj;Primorskoe shosse;;MFK Morskaja riv'era
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/251258107/;Sankt-Peterburg;sale;flat;2;12;1;62.41;272700;17019207;2022;11.0;28.0;+78122134024;Primorskij;Juntolovo;Staraja Derevnja;Modum
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281414072/;Sankt-Peterburg;sale;flat;3;9;1;50.0;340000;17000000;2023;33.0;6.0;+78122134218;Petrogradskij;Petrovskij;Krestovskij ostrov;NEVA HAUS
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155994/;Sankt-Peterburg;sale;flat;3;9;1;48.35;349534;16900000;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
KARTES;real_estate_agent;https://spb.cian.ru/sale/flat/283026090/;Sankt-Peterburg;sale;flat;19;20;1;53.1;320150;17000000;2021;19.0;20.0;+79118423446;Nevskij;Dybenko;Ulitsa Dybenko;Renessans
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156238/;Sankt-Peterburg;sale;flat;2;9;1;51.18;332000;16991760;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258156049/;Sankt-Peterburg;sale;flat;5;9;1;48.74;349000;17010260;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668400/;Sankt-Peterburg;sale;flat;1;8;1;45.25;380100;17199525;2023;15.0;21.0;+78122134023;Petrogradskij;Petrovskij;Vasileostrovskaja;Neva Rezidens ZhK
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/273852597/;Sankt-Peterburg;sale;flat;2;9;1;42.34;409999;17359400;2025;-1;-1;+78122132248;Petrogradskij;Malaja Zelenina;Chkalovskaja;Kvadrija
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/281868040/;Sankt-Peterburg;sale;flat;4;9;1;48.1;363000;17460300;2023;32.0;7.0;+78122134218;Petrogradskij;Petrovskij;Chkalovskaja;Neva Haus ZhK
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/271368839/;Sankt-Peterburg;sale;flat;7;8;1;33.54;521000;17474340;2023;10.0;14.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
Унистрой;developer;https://spb.cian.ru/sale/flat/277296423/;Sankt-Peterburg;sale;flat;5;10;1;50.4;347619;17520000;2024;17.0;20.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Jupoint ZhK
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/273853783/;Sankt-Peterburg;sale;flat;2;8;1;50.14;351017;17600000;2022;14.0;23.0;+79062418157;Admiraltejskij;Izmajlovskoe;Frunzenskaja;
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/251029911/;Sankt-Peterburg;sale;flat;3;8;1;51.33;344500;17683185;2023;12.0;28.0;+78122134023;Petrogradskij;Remeslennaja;Sportivnaja;Neva Residence
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/250668050/;Sankt-Peterburg;sale;flat;5;8;1;45.64;386500;17639860;2023;32.0;6.0;+78122134023;Petrogradskij;Petrovskij;Chkalovskaja;Neva Rezidens ZhK
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/267475614/;Sankt-Peterburg;sale;flat;10;11;1;51.9;339500;17620050;2024;13.0;20.0;+78122132401;Moskovskij;Moskovskaja zastava;Elektrosila;AjDi Park Pobedy ZhK
Арсенал-Недвижимость;developer;https://spb.cian.ru/sale/flat/275720415/;Sankt-Peterburg;sale;flat;12;12;1;60.22;292500;17614350;2021;14.0;22.0;+78123896733;Primorskij;Plesetskaja;Komendantskij prospekt;Ariosto!
Балтийская коммерция;developer;https://spb.cian.ru/sale/flat/258155979/;Sankt-Peterburg;sale;flat;2;9;1;53.57;332000;17785240;2025;-1;-1;+78122134295;Petrogradskij;Posadskij;Petrogradskaja;Manufaktura James Beck
Унистрой;developer;https://spb.cian.ru/sale/flat/277296451/;Sankt-Peterburg;sale;flat;2;10;1;51.4;345330;17750000;2024;17.0;20.0;+78122133861;Krasnogvardejskij;Bol'shaja Ohta;Novocherkasskaja;Jupoint ZhK
